,LBRT,LBRT,LBRT,LBRT,LBRT,LBRT,LBRT,ROIV,ROIV,ROIV,ROIV,ROIV,ROIV,ROIV,FHI,FHI,FHI,FHI,FHI,FHI,FHI,DINO,DINO,DINO,DINO,DINO,DINO,DINO
Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-03-04 00:00:00-05:00,12.06090475,12.38344102,11.57221332,12.13909531,1288900,0,0,10,10.03999996,9.800000191,9.930000305,1406500,0,0,25.15076671,25.48215611,24.55775253,24.98507118,827000,0,0,36.42187058,37.48737723,35.26370888,36.12538147,2699600,0,0
2021-03-05 00:00:00-05:00,12.62778758,13.34127668,12.20751262,13.31195545,1451700,0,0,9.979999542,10.09000015,9.899999619,9.920000076,325200,0,0,25.60425056,26.21470511,25.00251533,26.15365982,842400,0,0,37.06117717,37.54297289,35.80109658,37.03338242,1974300,0,0
2021-03-08 00:00:00-05:00,13.49765796,13.86906263,12.96009719,13.63449097,1199400,0,0,9.930000305,10,9.899999619,9.904999733,259700,0,0,26.50249111,26.55481707,25.93563986,26.07517242,762700,0,0,37.50590141,38.63626816,36.65349625,37.6448822,1693600,0,0
2021-03-09 00:00:00-05:00,13.63449088,13.80064604,13.13602539,13.19466877,1087300,0,0,9.909999847,10,9.850000381,9.869999886,558800,0,0,26.29319502,26.35424032,25.72634371,26.17110443,510700,0,0,37.21867582,38.08034825,35.88447506,35.95859909,2424300,0,0
2021-03-10 00:00:00-05:00,13.23376441,14.4066237,13.20444318,14.21114731,1205800,0,0,9.944999695,9.979999542,9.899999619,9.909999847,159100,0,0,26.21470238,27.470497,26.1100538,27.33968544,827200,0,0,36.05125585,38.27492764,35.91227504,37.95990753,1793700,0,0
2021-03-11 00:00:00-05:00,14.26001681,14.3675286,12.59846605,12.60823917,2558300,0,0,9.93999958,10.02000046,9.899999619,9.970000267,73300,0,0,27.29608816,27.36585445,26.71179482,26.93853569,468400,0,0,37.84871752,39.27557338,37.68194198,38.23786163,1726800,0,0
2021-03-12 00:00:00-05:00,12.72552761,12.9991946,12.2857045,12.71575356,1407400,0,0,9.970000267,10,9.920000076,9.93500042,183200,0,0,27.14782977,27.37457061,26.9210906,27.16527176,805500,0,0,38.56214633,38.67333238,37.51517082,38.0247612,1640600,0,0
2021-03-15 00:00:00-04:00,12.74507196,12.84281061,12.36389232,12.47140503,1154900,0,0,9.909999847,9.982000351,9.819999695,9.819999695,201600,0,0,27.15654487,27.42689061,26.68562298,27.40944862,493200,0,0,38.02476275,38.42317063,36.86660114,37.55223083,1710700,0,0
2021-03-16 00:00:00-04:00,12.12932225,12.33457271,11.73836945,12.08045292,1141300,0,0,9.899999619,9.899999619,9.850000381,9.890000343,72500,0,0,27.32224667,27.43561626,26.65074516,26.84260368,407000,0,0,36.89439584,36.96851988,35.82888575,36.19023514,1823900,0,0
2021-03-17 00:00:00-04:00,11.94362007,12.51538914,11.8654295,12.40298939,982300,0,0,9.869999886,9.895000458,9.819999695,9.850000381,52200,0,0,26.88620746,27.10422731,26.56353736,26.80772018,728800,0,0,36.29215516,36.36627921,34.92089207,35.79183197,3532900,0,0
2021-03-18 00:00:00-04:00,12.40298783,12.53004771,11.5135696,11.62108231,980800,0,0,9.880000114,9.880000114,9.800000191,9.81000042,74800,0,0,27.01701561,27.09550288,26.16237832,26.21470261,611800,0,0,35.53239527,35.76402758,33.27166517,33.35505295,2875200,0,0
2021-03-19 00:00:00-04:00,11.69927265,11.94361835,11.12261663,11.29854584,6665000,0,0,9.840000153,9.850000381,9.760000229,9.770000458,100200,0,0,26.28447045,26.72051011,25.89203575,26.432724,1867000,0,0,33.67007454,34.40203352,33.11415838,33.62374878,4101000,0,0
2021-03-22 00:00:00-04:00,11.18126066,11.28388635,10.58505738,10.78053379,1033300,0,0,9.81000042,9.880000114,9.725000381,9.75,130400,0,0,26.24958909,26.70307076,26.07517255,26.5548172,498100,0,0,33.40138247,33.67934057,32.44705837,33.2160759,1981400,0,0
2021-03-23 00:00:00-04:00,10.37980597,10.61437764,9.930209812,10.09636497,951500,0,0,9.805999756,9.829999924,9.609999657,9.649999619,143700,0,0,26.25830933,26.46760817,25.48215759,25.57808685,665200,0,0,32.29881507,33.14195667,31.50199923,32.44705963,3482600,0,0
2021-03-24 00:00:00-04:00,10.3602603,10.80985652,9.998627767,10.06704521,2925700,0,0,9.729999542,9.880000114,9.649999619,9.680000305,251600,0,0,25.79610285,26.3280717,25.63040733,25.63040733,419300,0,0,33.26240456,34.22599238,33.00297394,33.10489273,2287500,0,0
2021-03-25 00:00:00-04:00,9.930209114,10.80008014,9.724958689,10.79030609,1154600,0,0,9.739999771,9.75,9.649999619,9.699999809,192600,0,0,25.50832106,26.14493858,25.13332667,25.99668503,743500,0,0,32.33587128,34.2074572,31.72436213,33.98509216,2070500,0,0
2021-03-26 00:00:00-04:00,11.13239057,11.35718817,10.69745458,11.04442596,985200,0,0,9.670000076,9.880000114,9.670000076,9.789999962,139100,0,0,26.16238105,26.89492786,26.0577308,26.86876488,589500,0,0,34.84677232,35.1154667,33.30873361,34.21673203,1953400,0,0
2021-03-29 00:00:00-04:00,10.91736754,11.12261799,10.54596191,10.82940292,820900,0,0,9.800000191,9.909999847,9.800000191,9.859999657,40500,0,0,26.53737323,27.47049781,26.49376827,27.08678246,711200,0,0,33.61448753,34.07775226,32.98444722,33.44771194,1177200,0,0
2021-03-30 00:00:00-04:00,10.68279457,11.03953908,10.63392524,10.86849689,719900,0,0,9.890000343,9.899999619,9.765999794,9.829999924,159200,0,0,27.11294535,27.64491425,27.09550336,27.46177673,671300,0,0,33.26240516,34.19819825,33.26240516,33.40138245,1508900,0,0
2021-03-31 00:00:00-04:00,10.85872443,11.26922535,10.60460557,11.03465366,1329400,0,0,9.81000042,9.840000153,9.779999733,9.779999733,31100,0,0,27.35712849,27.77572616,27.04317941,27.29608154,1032700,0,0,33.27166439,33.46623468,32.74354301,33.1512146,1605700,0,0
2021-04-01 00:00:00-04:00,11.12261775,11.48424931,10.9173673,11.43537998,695400,0,0,9.81499958,9.850000381,9.770000458,9.779999733,36500,0,0,27.40073816,27.48794645,26.79028184,27.13039398,668800,0,0,33.33652209,35.29149937,33.20680856,35.22664261,2845000,0,0
2021-04-05 00:00:00-04:00,11.43538005,11.43538005,10.81962869,11.19103432,878500,0,0,9.843000412,9.850000381,9.779999733,9.789999962,7700,0,0,27.45305574,27.60130929,27.12166634,27.51410103,689600,0,0,35.14325996,35.43048534,34.02216025,34.27232361,1847000,0,0
2021-04-06 00:00:00-04:00,11.23990452,11.53311961,11.06397528,11.12261868,1544100,0,0,9.779999733,9.869999886,9.770000458,9.800000191,40000,0,0,27.67107626,27.7844475,27.05190074,27.07806206,500800,0,0,34.39277134,35.28224228,33.94803764,34.21673203,1316500,0,0
2021-04-07 00:00:00-04:00,11.20080758,11.42560519,10.99067012,11.01510525,657700,0,0,9.819999695,9.850000381,9.819999695,9.850000381,1200,0,0,26.99085878,27.18271566,26.84260522,27.11294937,379000,0,0,34.10555396,34.40204313,33.6144909,34.14261246,1283100,0,0
2021-04-08 00:00:00-04:00,11.01510549,11.01510549,10.63392583,10.90759277,597000,0,0,9.850000381,9.850000381,9.819999695,9.829999924,72800,0,0,27.15655471,27.24376299,26.93853483,27.13911438,465000,0,0,33.82758513,33.82758513,32.72501647,33.2160759,1912400,0,0
2021-04-09 00:00:00-04:00,10.72188943,10.80985403,10.37003103,10.59482956,570900,0,0,9.850000381,9.869999886,9.819999695,9.829999924,199100,0,0,27.34840643,27.47921799,26.99957339,27.33968544,388100,0,0,33.28092982,33.6978687,32.53044337,32.58603287,1451300,0,0
2021-04-12 00:00:00-04:00,10.63392633,10.73166406,10.53618766,10.69256878,514900,0,0,9.857000351,9.890000343,9.81000042,9.81000042,116800,0,0,27.27864479,27.57515192,27.19143651,27.48794365,817000,0,0,32.72501084,33.33651996,32.01158293,32.0949707,1835600,0,0
2021-04-13 00:00:00-04:00,10.54596062,10.57528184,10.27229369,10.49709129,1143800,0,0,9.819999695,9.949999809,9.819999695,9.845000267,115200,0,0,27.22631873,27.40073528,26.79027902,26.95597458,487400,0,0,31.96525718,32.2339515,31.7706869,32.0949707,1523100,0,0
2021-04-14 00:00:00-04:00,10.59483289,11.64063251,10.59483289,11.31809616,907200,0,0,9.899999619,9.930000305,9.850000381,9.920000076,71100,0,0,26.86003942,27.47049554,26.86003942,27.25247574,285900,0,0,32.59530162,33.91097155,32.4377898,32.8547287,3295400,0,0
2021-04-15 00:00:00-04:00,11.3865102,11.3865102,11.00533147,11.22035503,473200,0,0,9.920000076,9.920000076,9.850000381,9.899999619,28800,0,0,27.50538503,27.75828719,27.29608451,27.65363693,583000,0,0,32.74354625,33.00297332,31.94673047,32.80840302,1516000,0,0
2021-04-16 00:00:00-04:00,11.33764253,11.43538027,10.41890204,10.45799732,776100,0,0,9.909999847,9.909999847,9.829999924,9.850000381,139600,0,0,27.8978226,27.8978226,26.72923596,27.13911438,655000,0,0,33.05857091,33.5681614,32.30808079,32.87326431,1641600,0,0
2021-04-19 00:00:00-04:00,10.44822238,10.59483037,10.12568611,10.39935398,597700,0,0,9.850000381,9.899999619,9.819999695,9.829999924,21500,0,0,26.45016718,26.77283728,25.76122534,26.31063461,1597100,0,0,32.93811125,33.18827455,31.98378734,32.30807114,1493600,0,0
2021-04-20 00:00:00-04:00,10.30161716,10.30161716,9.529484604,9.832473755,730600,0,0,9.81000042,9.850000381,9.800000191,9.829999924,21900,0,0,26.16237698,26.3280725,25.83970694,26.04900742,780300,0,0,32.11350239,32.18762642,30.63105706,31.27036095,1481800,0,0
2021-04-21 00:00:00-04:00,9.558804649,9.979079601,9.509935317,9.939984322,1217600,0,0,9.800000191,9.840000153,9.800000191,9.819999695,117800,0,0,25.96179812,26.4937653,25.7612203,26.1972599,649200,0,0,30.8163607,32.1598288,30.66811617,31.93746376,1228300,0,0
2021-04-22 00:00:00-04:00,10.05727016,10.10613949,9.588126808,9.939984322,585100,0,0,9.800000191,9.819999695,9.699999809,9.770000458,117100,0,0,26.27575003,26.310634,25.67401648,25.81354904,592400,0,0,32.03011783,32.03011783,30.81636317,30.83489418,1869700,0,0
2021-04-23 00:00:00-04:00,9.93998292,10.23319794,9.764053722,9.910661697,549700,0,0,9.789999962,9.899999619,9.760000229,9.869999886,77800,0,0,25.84843312,26.48505235,25.84843312,26.34551811,613700,0,0,31.02019718,31.74288882,30.65885135,31.58538055,1971000,0,0
2021-04-26 00:00:00-04:00,9.988853661,10.74143802,9.910663102,10.62415218,1095700,0,0,9.850000381,9.909999847,9.789999962,9.81000042,101900,0,0,26.56353797,26.81644179,26.20598554,26.29319382,467500,0,0,31.58538773,31.96526465,31.41861215,31.85408211,1051200,0,0
2021-04-27 00:00:00-04:00,10.69256925,10.80008197,10.01328839,10.53618813,1009700,0,0,9.93999958,9.93999958,9.81000042,9.81000042,69700,0,0,26.17981812,26.42399923,25.84842709,26.00540161,835700,0,0,31.86333847,32.21542056,31.51125639,32.04864502,1193700,0,0
2021-04-28 00:00:00-04:00,10.50686628,12.04135715,10.48731817,11.92407131,1560000,0,0,9.81000042,9.869999886,9.81000042,9.819999695,39700,0,0,26.0228466,26.3106327,25.93563834,26.25830841,517500,0,0,32.22468916,33.48476962,32.14130137,33.10489273,1994100,0,0
2021-04-29 00:00:00-04:00,12.09022619,12.49095302,11.70904653,11.90452385,1042900,0,0,9.864999771,9.909999847,9.819999695,9.819999695,48100,0,0,26.5286565,26.59842279,25.97052619,26.33679962,936500,0,0,33.67008155,34.07775325,32.79914511,33.04930496,1500200,0,0
2021-04-30 00:00:00-04:00,11.7383691,12.04135728,11.41583281,11.43537998,816300,0,0,9.850000381,9.899999619,9.840000153,9.859999657,52000,0,0,25.49087723,25.74378103,24.31356986,25.11588287,2550300,0,0,32.64162532,33.54035983,32.27101574,32.42852402,1811000,0,0
2021-05-03 00:00:00-04:00,11.69927305,11.9142966,11.60153439,11.7579155,737400,0,0,10,10.01000023,9.93999958,9.949999809,8111500,0,0,25.10716405,25.69145559,24.92402653,25.48215675,1588800,0,0,32.9381211,34.53175288,32.89179534,34.28158951,1696500,0,0
2021-05-04 00:00:00-04:00,11.91429866,12.39321706,11.63085762,12.26615715,1551900,0,0,9.960000038,9.979999542,9.890000343,9.899999619,3026600,0,0,25.31646557,26.72051227,25.31646557,26.64202499,1216600,0,0,34.22599386,34.74485158,33.44770904,33.55889511,2320400,0,0
2021-05-05 00:00:00-04:00,12.43231063,13.13602564,12.17819086,12.90145397,2115900,0,0,9.930000305,9.930000305,9.890000343,9.899999619,2247800,0,0,26.72050835,27.90653669,26.38039797,27.84549141,1429500,0,0,30.94607801,32.4841164,30.94607801,32.1320343,9163600,0,0
2021-05-06 00:00:00-04:00,12.87213317,12.96009778,12.23683464,12.80371666,1659500,0,0,9.920000076,9.93999958,9.890000343,9.909999847,678100,0,0,28.01260246,28.45235906,27.67838523,28.44356537,976500,0.27,0,32.27101877,32.78987295,31.69656804,32.73428345,3166400,0,0
2021-05-07 00:00:00-04:00,12.40298882,13.82996792,12.40298882,13.73223019,1762500,0,0,9.930000305,9.930000305,9.890000343,9.909999847,160100,0,0,28.09175893,28.91850495,28.06537283,28.77778244,1246100,0,0,32.35439988,33.20680863,31.82627849,33.03076935,3825200,0,0
2021-05-10 00:00:00-04:00,13.95702668,14.27956294,13.145799,13.1653471,961800,0,0,9.899999619,9.93999958,9.880000114,9.930000305,1085200,0,0,29.01525144,29.92994606,28.90970704,29.31428719,1335500,0,0,33.40138611,34.34644658,32.48412393,32.54898071,2569900,0,0
2021-05-11 00:00:00-04:00,12.60823956,13.67358712,12.59846644,13.38037205,822600,0,0,9.93999958,9.949999809,9.880000114,9.899999619,153700,0,0,28.85693412,29.20873866,28.14452463,28.24127197,1192400,0,0,31.85407744,32.38219885,31.33521978,31.69656563,2393500,0,0
2021-05-12 00:00:00-04:00,13.45856209,14.12318179,13.33150221,13.40969276,1076900,0,0,9.880000114,9.930000305,9.880000114,9.890000343,373400,0,0,28.355612,29.20874068,28.10934511,28.46115303,1655900,0,0,32.11350384,33.41064621,31.71509597,31.95599556,2504400,0,0
2021-05-13 00:00:00-04:00,13.46833581,13.78109896,12.77439393,13.26308537,825200,0,0,9.869999886,9.890000343,9.859999657,9.880000114,227100,0,0,28.40838185,29.54295893,28.25886566,29.24392319,1197400,0,0,31.63171181,32.81766826,31.01093884,31.39081573,2467100,0,0
2021-05-14 00:00:00-04:00,13.44878863,14.21114701,13.44878863,14.00589657,912900,0,0,9.869999886,9.899999619,9.859999657,9.859999657,13900,0,0,29.54295893,29.54295893,28.94488745,29.24392319,816800,0,0,31.82627904,33.35505375,31.82627904,33.1882782,2373400,0,0
2021-05-17 00:00:00-04:00,13.81042143,14.35775537,13.6344922,14.3382082,562100,0,0,9.850000381,9.899999619,9.845000267,9.869999886,78200,0,0,29.06802404,29.13838698,27.91585772,28.02140045,1174400,0,0,32.91958347,34.01288828,32.73428045,33.97582626,2086700,0,0
2021-05-18 00:00:00-04:00,14.26979128,14.44571957,13.74200453,13.75177765,1341400,0,0,9.840000153,9.930000305,9.840000153,9.920000076,435600,0,0,27.95103416,28.23247748,27.45850372,27.45850372,863700,0,0,33.98510261,34.30938653,32.99371632,33.02151108,1716000,0,0
2021-05-19 00:00:00-04:00,13.15557493,13.89838621,13.15557493,13.66381359,623500,0,0,9.890000343,9.909999847,9.850000381,9.850000381,163700,0,0,27.18585193,27.83669387,26.76368446,27.76633263,1040500,0,0,32.13203819,32.252488,31.26110188,32.08571243,2129000,0,0
2021-05-20 00:00:00-04:00,13.60517058,13.96680216,13.2239909,13.75177765,852100,0,0,9.859999657,9.859999657,9.850000381,9.850000381,127500,0,0,27.82790175,27.96862425,27.46730011,27.77513123,884800,0,0,31.45567021,31.85407809,31.02946758,31.28889465,2749900,0,0
2021-05-21 00:00:00-04:00,13.99612327,14.17205249,13.69313508,14.05476665,797300,0,0,9.850000381,9.869999886,9.845000267,9.859999657,506500,0,0,27.97741716,28.14452575,27.73115363,28.00380325,763400,0,0,31.77995483,32.16909898,31.35375219,31.492733,1857700,0,0
2021-05-24 00:00:00-04:00,14.23069581,14.29422529,13.82996803,14.11340904,750600,0,0,9.869999886,9.87100029,9.800000191,9.829999924,664400,0,0,28.28524987,28.41717868,27.89826215,28.17091179,650600,0,0,31.7521584,32.01158547,31.20550599,31.68730164,1255700,0,0
2021-05-25 00:00:00-04:00,14.09386249,14.26979173,13.77132619,13.9668026,679000,0,0,9.829999924,9.869999886,9.819999695,9.829999924,494200,0,0,28.26766279,28.50513267,27.83669986,27.84549522,735600,0,0,31.53906092,31.71510023,30.33457343,30.51987648,1912300,0,0
2021-05-26 00:00:00-04:00,13.97657504,14.37241484,13.83974111,14.17205143,477900,0,0,9.859999657,9.859999657,9.840000153,9.859999657,51600,0,0,27.9510351,28.11814203,27.70476988,27.72236061,708600,0,0,30.5754718,31.15918634,30.15853284,30.62179756,3574000,0,0
2021-05-27 00:00:00-04:00,14.31865982,14.68029233,14.31865982,14.631423,795100,0,0,9.850000381,9.869999886,9.850000381,9.850000381,65600,0,0,28.00380477,28.32922493,27.95103425,28.25886536,905200,0,0,30.6310611,31.15918253,30.34383573,30.57546806,3825400,0,0
2021-05-28 00:00:00-04:00,14.66074407,14.66074407,14.33820777,14.62164879,435100,0,0,9.850000381,9.899999619,9.850000381,9.850000381,169400,0,0,28.23248032,28.23248032,27.81910814,27.96862602,565000,0,0,29.6489379,30.54767246,29.38024355,30.08440781,11026400,0,0
2021-06-01 00:00:00-04:00,14.85621999,15.38400672,14.78780348,15.14943504,1362800,0,0,9.869999886,9.878000259,9.850000381,9.859999657,94200,0,0,28.3556117,28.49633419,27.95982862,28.162117,578000,0,0,30.7978382,31.6409798,30.68665213,31.45567322,3080300,0,0
2021-06-02 00:00:00-04:00,15.49152048,17.17750648,15.15921012,16.89895248,2488500,0,0,9.859999657,9.869999886,9.845000267,9.859999657,371400,0,0,28.26765924,28.28524997,27.74874438,27.75753975,889700,0,0,31.79848922,33.4199157,31.38155028,33.36432266,4177600,0,0
2021-06-03 00:00:00-04:00,16.61551087,17.24103539,16.24410615,16.98691559,2124200,0,0,9.840000153,9.880000114,9.840000153,9.869999886,83500,0,0,27.5640514,28.10935077,27.49369014,28.02140045,840200,0,0,33.08635894,34.32790829,32.24321746,32.42852402,44093600,0,0
2021-06-04 00:00:00-04:00,17.05533466,17.37787099,16.45913042,17.09442902,1079100,0,0,9.869999886,9.890000343,9.859999657,9.869999886,308800,0,0,28.06536733,28.76018607,27.83669287,28.68982315,854700,0,0,32.78987262,33.25313728,32.19689441,33.10489273,3644500,0,0
2021-06-07 00:00:00-04:00,17.1335197,17.19704823,16.12681483,16.37116051,2041700,0,0,9.880000114,9.880000114,9.859999657,9.859999657,154700,0,0,28.90091021,28.98006682,28.47874273,28.61066818,691700,0,0,33.27166739,34.1981967,33.1697486,33.50329971,2637900,0,0
2021-06-08 00:00:00-04:00,15.14943495,15.48174528,14.72916,14.89531517,6602400,0,0,9.869999886,9.890000343,9.859999657,9.859999657,865300,0,0,28.54031273,28.57549419,28.11814351,28.44356537,788900,0,0,33.03077652,34.01289548,32.84546992,33.44771194,2104000,0,0
2021-06-09 00:00:00-04:00,14.82689797,15.13477316,14.66074281,14.7878027,2285200,0,0,9.880000114,9.93999958,9.869999886,9.93500042,1555800,0,0,28.39958456,28.74259541,28.27645281,28.41717529,874100,0,0,33.7164046,33.90171119,32.66016164,32.69722366,2775100,0,0
2021-06-10 00:00:00-04:00,14.96373285,15.10056586,14.60210035,14.97350597,3180700,0,0,9.949999809,9.949999809,9.925000191,9.93999958,307800,0,0,28.74259605,28.85693412,28.22368124,28.24127197,495300,0,0,33.33652622,33.49403805,32.0023252,32.24322128,2239700,0,0
2021-06-11 00:00:00-04:00,15.05169528,15.30581504,14.91486228,14.95395756,1289300,0,0,9.949999809,9.960000038,9.930000305,9.960000038,1131900,0,0,28.37319874,28.64585004,28.3204299,28.63705635,718600,0,0,32.77133512,33.4106425,32.13203128,32.15056229,2916100,0,0
2021-06-14 00:00:00-04:00,14.82689931,14.94907218,14.09386211,14.37730312,3502100,0,0,9.93999958,9.949999809,9.920000076,9.920000076,150800,0,0,28.57549251,28.74259944,28.05657596,28.30284119,676900,0,0,32.5026512,32.6786905,31.16844668,31.33522224,3453300,0,0
2021-06-15 00:00:00-04:00,14.43594477,14.82689753,14.16716393,14.75848103,1961200,0,0,9.859999657,9.890000343,9.859999657,9.890000343,121500,0,0,28.32043287,28.96247953,28.12693816,28.64585304,955900,0,0,31.51126438,32.40073532,31.4927369,32.39146805,3134600,0,0
2021-06-16 00:00:00-04:00,14.68029112,15.27649434,14.45549258,14.92463684,4160100,0,0,9.885000229,9.899999619,9.880000114,9.890000343,45300,0,0,28.43476343,30.39608436,28.38199124,30.00030136,1578500,0,0,32.18763014,33.38285028,32.00232357,32.76207733,2714800,0,0
2021-06-17 00:00:00-04:00,14.88554159,14.93441092,13.13602618,14.05476665,2634800,0,0,9.890000343,9.899999619,9.880000114,9.899999619,22600,0,0,29.81560608,30.18500134,29.18235322,29.411026,1112800,0,0,32.75281535,33.02150975,31.14991979,31.29816437,3567200,0,0
2021-06-18 00:00:00-04:00,14.06453899,14.43105755,13.66381126,13.82019329,5184400,0,0,9.880000114,9.899999619,9.880000114,9.899999619,84600,0,0,29.43741476,29.43741476,28.56669205,28.79536819,1679900,0,0,30.71444626,31.04799382,30.09366982,30.13999557,4504900,0,0
2021-06-21 00:00:00-04:00,14.19159893,15.5403864,14.19159893,15.30581474,1891700,0,0,9.930000305,9.930000305,9.880000114,9.890000343,86700,0,0,28.96248262,29.7100704,28.8745323,29.50778198,718900,0,0,30.37162787,31.40934318,30.30677111,31.40007591,1799800,0,0
2021-06-22 00:00:00-04:00,15.12011478,15.49152042,14.88554216,15.46219826,830100,0,0,9.869999886,9.899999619,9.869999886,9.899999619,241500,0,0,29.41102771,29.41102771,28.80416259,29.30548668,566500,0,0,31.26110156,31.89113826,30.77930587,31.61318016,1276200,0,0
2021-06-23 00:00:00-04:00,15.70654254,15.94111421,15.10545229,15.12011337,1281300,0,0,9.899999619,9.899999619,9.880000114,9.890000343,107300,0,0,29.26151559,29.53416693,29.15597455,29.38464737,531000,0,0,31.91893566,32.25248678,31.29815918,31.30742645,1784900,0,0
